id,country,state,name,is_active
8908,241,4657,Mission Bend,1
8907,241,4626,Mission,1
8906,241,4657,Mission,1
8905,127,1956,Misratah,1
8904,204,3443,Mislinja,1
8903,241,4625,Mishawaka,1
8902,45,572,Mishan,1
8901,104,1224,Mirzapur,1
8900,104,1222,Miryalaguda,1
8899,171,2631,Mirpur Khas,1
8898,184,3087,Mirnyy,1
8897,204,3442,Mirna Pec,1
8896,204,3441,Mirna,1
8895,135,2169,Miri,1
8894,204,3440,Miren,1
8893,170,2624,Mirbat,1
8892,241,4617,Miramar Beach,1
8891,241,4617,Miramar,1
8890,104,1208,Miraj,1
8889,31,349,Miracema,1
8888,241,4612,Mira Monte,1
8887,198,3252,Mionica,1
8886,45,579,Minzhu,1
8885,241,4639,Mint Hill,1
8884,20,252,Minsk,1
8883,241,4640,Minot AFB,1
8882,241,4640,Minot,1
8881,241,4624,Minooka,1
8880,241,4634,Minnetrista,1
8879,241,4634,Minnetonka,1
8878,241,4617,Minneola,1
8877,241,4662,Minnehaha,1
8876,241,4634,Minneapolis,1
8875,164,2563,Minna,1
8874,39,465,Mingan,1
8873,15,195,Mingacevir,1
8872,241,4657,Mineral Wells,1
8871,241,4657,Mineola,1
8870,241,4646,Mineola,1
8869,31,339,Mineiros,1
8868,241,4628,Minden,1
8867,40,487,Mindelo,1
8866,144,2296,Minatitlan,1
8865,242,4673,Minas,1
8864,113,1518,Minamiozuma,1
8863,241,4617,Mims,1
8862,241,4649,Milwaukie,1
8861,241,4663,Milwaukee,1
8860,241,4649,Milton-Freewater,1
8859,240,4455,Milton Keynes,1
8858,241,4663,Milton,1
8857,241,4629,Milton,1
8856,241,4619,Milton,1
8855,241,4661,Milton,1
8854,241,4617,Milton,1
8853,241,4646,Milton,1
8852,241,4662,Milton,1
8851,241,4650,Milton,1
8850,241,4612,Milpitas,1
8849,241,4646,Milo,1
8848,241,4643,Millville,1
8847,241,4643,Milltown,1
8846,241,4616,Millsboro,1
8845,241,4639,Mills River,1
8844,241,4629,Millis,1
8843,241,4656,Millington,1
8842,241,4613,Milliken,1
8841,241,4650,Millersville,1
8840,241,4656,Millersville,1
8839,184,3076,Millerovo,1
8838,241,4646,Miller Place,1
8837,241,4619,Milledgeville,1
8836,241,4658,Millcreek,1
8835,241,4629,Millbury,1
8834,241,4643,Millburn,1
8833,241,4607,Millbrook,1
8832,241,4612,Millbrae,1
8831,241,4612,Mill Valley,1
8830,241,4662,Mill Creek East,1
8829,241,4662,Mill Creek,1
8828,241,4621,Mililani Town,1
8827,241,4621,Mililani Mauka,1
8826,241,4614,Milford city ,1
8825,241,1937,Milford Mill,1
8824,241,4616,Milford,1
8823,241,4647,Milford,1
8822,241,4629,Milford,1
8821,241,4642,Milford,1
8820,241,4633,Milford,1
8819,241,370,Miles City,1
8818,13,153,Mildura,1
8817,241,4656,Milan,1
8816,241,4624,Milan,1
8815,241,4633,Milan,1
8814,66,845,Milagro,1
8813,241,4657,Mila Doce,1
8812,3,74,Mila,1
8811,224,3829,Mikumi,1
8810,204,3439,Miklavz na Dravskem Polju,1
8809,76,1041,Mikkeli,1
8808,184,3116,Mikhaylovka,1
8807,184,3087,Mikhalkino,1
8806,117,1598,Migori,1
8805,183,2929,Miercurea-Ciuc,1
8804,241,4648,Midwest City,1
8803,241,4612,Midway City,1
8802,241,4658,Midway,1
8801,241,4658,Midvale,1
8800,241,4624,Midlothian,1
8799,241,4657,Midlothian,1
8798,241,4643,Midland Park,1
8797,241,4633,Midland,1
8796,241,4662,Midland,1
8795,241,4657,Midland,1
8794,241,4607,Midfield,1
8793,241,4647,Middletown,1
8792,241,4650,Middletown,1
8791,241,4653,Middletown,1
8790,241,4643,Middletown,1
8789,241,4646,Middletown,1
8788,241,4616,Middletown,1
8787,241,4614,Middletown,1
8786,241,4627,Middletown,1
8785,241,4629,Middleton,1
8784,241,4623,Middleton,1
8783,241,4663,Middleton,1
8782,241,4643,Middlesex,1
8781,240,4510,Middlesbrough,1
8780,241,4627,Middlesborough,1
8779,241,4647,Middleport,1
8778,241,4661,Middlebury,1
8777,241,4614,Middlebury,1
8776,241,4647,Middleburg Heights,1
8775,241,4617,Middleburg,1
8774,241,4629,Middleborough Center,1
8773,241,4629,Middleborough,1
8772,241,4656,Middle Valley,1
8771,241,1937,Middle River,1
8770,241,4646,Middle Island,1
8769,241,4643,Middle,1
8768,207,3584,Middelburg,1
8767,207,3580,Middelburg,1
8766,157,2489,Middelburg,1
8765,184,3102,Michurinsk,1
8764,241,4625,Michigan City,1
8763,241,4617,Micco,1
8762,184,2992,Miass,1
8761,222,3799,Miaoli,1
8760,45,587,Mianyang,1
8759,133,2127,Miandrivazo,1
8758,241,4647,Miamisburg,1
8757,241,4617,Miami Springs,1
8756,241,4617,Miami Shores,1
8755,241,4617,Miami Lakes,1
8754,241,4617,Miami Gardens,1
8753,241,4617,Miami Beach,1
8752,241,4648,Miami,1
8751,241,4617,Miami,1
8750,144,2286,Miahuatlan de Porfirio Diaz,1
8749,204,3438,Mezica,1
8748,184,2978,Mezen',1
8747,144,2275,Mexico City,1
8746,241,4635,Mexico,1
8745,144,2268,Mexicali,1
8744,241,4657,Mexia,1
8743,104,1200,Mewat,1
8742,77,1056,Metz,1
8741,241,4643,Metuchen,1
8740,241,4624,Metropolis,1
8739,204,3437,Metlika,1
8738,241,4629,Methuen Town,1
8737,241,4628,Metairie,1
8736,241,4645,Mesquite,1
8735,241,4657,Mesquite,1
8734,241,4611,Mesa,1
8733,117,1597,Meru,1
8732,240,4450,Merthyr Tudful,1
8731,123,1788,Mersrags,1
8730,232,4100,Mersin,1
8729,130,2046,Mersch,1
8728,241,4628,Merrydale,1
8727,241,4617,Merritt Island,1
8726,241,4642,Merrimack,1
8725,241,4629,Merrimac,1
8724,241,4625,Merrillville,1
8723,241,4663,Merrill,1
8722,241,4659,Merrifield,1
8721,241,4646,Merrick,1
8720,241,4626,Merriam,1
8719,13,154,Merredin,1
8718,198,3251,Merosina,1
8717,13,148,Merimbula,1
8716,241,4607,Meridianville,1
8715,241,4623,Meridian,1
8714,241,4637,Meridian,1
8713,241,4614,Meriden,1
8712,144,2297,Merida,1
8711,245,4718,Merida,1
8710,206,3568,Mereeg,1
8709,241,4642,Meredith,1
8708,241,4643,Mercerville,1
8707,241,4662,Mercer Island,1
8706,242,4682,Mercedes,1
8705,10,143,Mercedes,1
8704,10,124,Mercedes,1
8703,241,4657,Mercedes,1
8702,241,4612,Merced,1
8701,241,4628,Meraux,1
8700,105,1248,Merauke,1
8699,241,4663,Mequon,1
8698,241,4647,Mentor-on-the-Lake,1
8697,241,4647,Mentor,1
8696,241,4612,Mentone,1
8695,6,111,Menongue,1
8694,241,4663,Menomonie,1
8693,241,4663,Menomonee Falls,1
8692,241,4633,Menominee,1
8691,241,4612,Menlo Park,1
8690,184,3087,Menkerya,1
8689,13,151,Meningie,1
8688,241,4612,Menifee,1
8687,204,3436,Menges,1
8686,10,134,Mendoza,1
8685,241,4634,Mendota Heights,1
8684,241,4612,Mendota,1
8683,241,4624,Mendota,1
8682,241,4629,Mendon,1
8681,241,4646,Mendon,1
8680,174,2663,Mendi,1
8679,70,959,Mendefera,1
8678,241,4663,Menasha,1
8677,137,2173,Menaka,1
8676,241,4609,Mena,1
8675,241,4617,Memphis,1
8674,241,4656,Memphis,1
8673,241,4633,Melvindale,1
8672,241,4646,Melville,1
8671,39,466,Melville,1
8670,210,3612,Melut,1
8669,77,1056,Melun,1
8668,13,153,Melton,1
8667,241,4624,Melrose Park,1
8666,241,4629,Melrose,1
8665,242,4668,Melo,1
8664,138,2213,Mellieha,1
8663,238,4265,Melitopol',1
8662,241,4657,Melissa,1
8661,172,2632,Melekeok,1
8660,13,153,Melbourne,1
8659,241,4617,Melbourne,1
8658,135,2160,Melaka,1
8657,151,2418,Meknes,1
8656,72,1013,Mekele,1
8655,81,1079,Mekambo,1
8654,44,546,Mejillones,1
8653,45,567,Meizhou,1
8652,38,445,Meiganga,1
8651,1,20,Mehtar Lam,1
8650,104,1198,Mehsana,1
8649,241,4635,Mehlville,1
8648,184,3029,Megion,1
8647,104,1224,Meerut,1
8646,13,154,Meekatharra,1
8645,241,4629,Medway,1
8644,204,3435,Medvode,1
8643,198,3250,Medveda,1
8642,241,4617,Medulla,1
8641,184,3063,Mednogorsk,1
8640,241,4646,Medina,1
8639,196,3159,Medina,1
8638,241,4647,Medina,1
8637,241,4634,Medina,1
8636,39,455,Medicine Hat,1
8635,241,4650,Media,1
8634,241,4629,Medford,1
8633,241,4643,Medford,1
8632,241,4649,Medford,1
8631,241,4646,Medford,1
8630,241,4629,Medfield,1
8629,231,3971,Medenine,1
8628,48,628,Medellin,1
8627,3,76,Medea,1
8626,104,1222,Medchal,1
8625,104,1222,Medak,1
8624,241,4646,Mechanicville,1
8623,241,4659,Mechanicsville,1
8622,241,4646,Mechanicstown,1
8621,241,4650,Mechanicsburg,1
8620,241,4612,Mecca,1
8619,196,3165,Mecca,1
8618,241,4639,Mebane,1
8617,241,4650,Meadville,1
8616,241,4659,Meadowbrook,1
8615,241,4607,Meadowbrook,1
8614,241,4617,Meadow Woods,1
8613,241,4606,Meadow Lakes,1
8612,39,466,Meadow Lake,1
8611,241,4612,Mead Valley,1
8610,241,4662,Mead,1
8609,134,2140,Mchinji,1
8608,241,4619,McRae-Helena,1
8607,241,4626,McPherson,1
8606,241,4659,McNair,1
8605,241,4649,McMinnville,1
8604,241,4656,McMinnville,1
8603,13,149,McMinns Lagoon,1
8602,241,4659,McLean,1
8601,241,4657,McKinney,1
8600,241,4612,McKinleyville,1
8599,241,4656,McKenzie,1
8598,241,4650,McKeesport,1
8597,241,4650,McKees Rocks,1
8596,241,4624,McHenry,1
8595,241,4643,McGuire AFB,1
8594,241,4617,McGregor,1
8593,241,4657,McGregor,1
8592,241,4612,McFarland,1
8591,241,4663,McFarland,1
8590,241,4619,McDonough,1
8589,241,4625,McCordsville,1
8588,241,4641,McCook,1
8587,241,4637,McComb,1
8586,241,4657,McAllen,1
8585,241,4648,McAlester,1
8584,224,3826,Mbulu,1
8583,50,676,Mbuji-Mayi,1
8582,224,3828,Mbeya,1
8581,38,398,Mbe,1
8580,237,4209,Mbarara,1
8579,50,678,Mbanza-Ngungu,1
8578,6,121,Mbanza Congo,1
8577,50,702,Mbandaka,1
8576,224,3836,Mbamba Bay,1
8575,38,391,Mbalmayo,1
8574,237,4208,Mbale,1
8573,254,1060,Mbala,1
8572,42,497,Mbaiki,1
8571,217,3705,Mbabane,1
8570,20,249,Mazyr,1
8569,123,1785,Mazsalaca,1
8568,255,4886,Mazoe,1
8567,129,2007,Mazeikiai,1
8566,144,2290,Mazatlan,1
8565,144,2292,Mazatan,1
8564,1,1,Mazar-e Sharif,1
8563,254,328,Mazabuka,1
8562,241,4624,Maywood,1
8561,241,4643,Maywood,1
8560,241,4612,Maywood,1
8559,104,1215,Mayurbhanj,1
8558,81,1079,Mayumba,1
8557,237,4207,Mayuge,1
8556,241,4627,Maysville,1
8555,241,1937,Mays Chapel,1
8554,241,1937,Mayo,1
8553,241,4629,Maynard,1
8552,184,2969,Maykop,1
8551,104,1220,Mayiladuthurai ,1
8550,241,4612,Mayflower Village,1
8549,241,4647,Mayfield Heights,1
8548,241,4627,Mayfield,1
8547,104,1225,Mayapur,1
8546,181,2878,Mayaguez,1
8545,112,1485,May Pen,1
8544,152,2427,Maxixe,1
8543,153,2443,Mawlamyine,1
8542,6,111,Mavinga,1
8541,241,4643,Maurice River,1
8540,128,1967,Mauren,1
8539,29,325,Maun,1
8538,105,1247,Maumere,1
8537,241,4609,Maumelle,1
8536,241,4647,Maumee,1
8535,241,4654,Mauldin,1
8534,31,333,Maues,1
8533,104,1224,Mau,1
8532,245,4717,Maturin,1
8531,241,4646,Mattydale,1
8530,241,4624,Mattoon,1
8529,241,4639,Matthews,1
8528,241,4624,Matteson,1
8527,241,4662,Mattawa,1
8526,241,4629,Mattapoisett,1
8525,113,1536,Matsuyama,1
8524,113,1530,Matsue,1
8523,152,2429,Matola,1
8522,184,2978,Matochkin Shar,1
8521,240,4341,Matlock,1
8520,177,2767,Mati,1
8519,104,1224,Mathura,1
8518,241,4657,Mathis,1
8517,144,2291,Matehuala,1
8516,241,4643,Matawan,1
8515,105,1246,Mataram,1
8514,212,328,Matara,1
8513,54,761,Matanzas,1
8512,197,3178,Matam,1
8511,39,465,Matagami,1
8510,162,2525,Matagalpa,1
8509,50,678,Matadi,1
8508,255,4889,Masvingo,1
8507,29,324,Masunga,1
8506,241,4646,Mastic Beach,1
8505,241,4646,Mastic,1
8504,161,2509,Masterton,1
8503,241,4647,Massillon,1
8502,43,513,Massenya,1
8501,241,4646,Massena,1
8500,70,959,Massawa,1
8499,241,4646,Massapequa Park,1
8498,241,4646,Massapequa,1
8497,152,2426,Massangena,1
8496,241,4659,Massanetta Springs,1
8495,43,517,Massakory,1
8494,241,4622,Mason City,1
8493,241,4633,Mason,1
8492,241,4647,Mason,1
8491,106,1275,Masjed Soleyman,1
8490,237,4186,Masindi Port,1
8489,237,4206,Masindi,1
8488,241,4629,Mashpee,1
8487,106,1273,Mashhad,1
8486,125,1922,Maseru,1
8485,241,4624,Mascoutah,1
8484,241,4617,Mascotte,1
8483,3,73,Mascara,1
8482,177,2795,Masbate,1
8481,162,2524,Masaya,1
8480,224,3830,Masasi,1
8479,15,194,Masalli,1
8478,237,4205,Masaka,1
8477,241,4624,Maryville,1
8476,241,4656,Maryville,1
8475,241,4635,Maryville,1
8474,241,4612,Marysville,1
8473,241,4633,Marysville,1
8472,241,4647,Marysville,1
8471,241,4662,Marysville,1
8470,241,4635,Maryland Heights,1
8469,241,1937,Maryland City,1
8468,13,153,Maryborough,1
8467,13,150,Maryborough,1
8466,233,4133,Mary,1
8465,241,4639,Marvin,1
8464,106,1265,Marvdasht,1
8463,123,1787,Marupe,1
8462,241,4659,Marumsco,1
8461,241,4643,Martinsville,1
8460,241,4625,Martinsville,1
8459,241,4659,Martinsville,1
8458,241,4664,Martinsburg,1
8457,241,4647,Martins Ferry,1
8456,241,4612,Martinez,1
8455,241,4619,Martinez,1
8454,241,4656,Martin,1
8453,241,4662,Martha Lake,1
8452,105,1240,Martapura,1
8451,241,4629,Marshfield,1
8450,241,4635,Marshfield,1
8449,241,4663,Marshfield,1
8448,241,4622,Marshalltown,1
8447,241,4657,Marshall,1
8446,241,4635,Marshall,1
8445,241,4634,Marshall,1
8444,241,4633,Marshall,1
8443,77,1055,Marseille,1
8442,138,2212,Marsaxlokk,1
8441,138,2211,Marsaskala,1
8440,117,1596,Marsabit,1
8439,67,913,Marsa Matruh,1
8438,138,2210,Marsa,1
8437,152,2431,Marrupa,1
8436,241,4628,Marrero,1
8435,151,2420,Marrakech,1
8434,241,4633,Marquette,1
8433,133,2125,Marovoay,1
8432,38,448,Maroua,1
8431,255,4887,Marondera,1
8430,133,2126,Maroantsetra,1
8429,241,4643,Marlton,1
8428,241,1937,Marlton,1
8427,241,1937,Marlow Heights,1
8426,241,4657,Marlin,1
8425,241,4629,Marlborough,1
8424,241,4646,Marlborough,1
8423,241,4614,Marlborough,1
8422,241,1937,Marlboro Village,1
8421,241,4643,Marlboro,1
8420,241,4628,Marksville,1
8419,204,3434,Markovci,1
8418,241,4624,Markham,1
8417,137,2179,Markala,1
8416,206,3576,Marka,1
8415,238,4247,Mariupol',1
8414,175,2672,Mariscal Estigarribia,1
8413,241,4647,Marion,1
8412,241,4654,Marion,1
8411,241,4624,Marion,1
8410,241,4639,Marion,1
8409,241,4622,Marion,1
8408,241,4625,Marion,1
8407,241,4629,Marion,1
8406,241,4659,Marion,1
8405,241,4609,Marion,1
8404,31,348,Maringa,1
8403,241,4663,Marinette,1
8402,241,4612,Marina del Rey,1
8401,241,4612,Marina,1
8400,241,4646,Marilla,1
8399,31,356,Marilia,1
8398,177,2793,Marikina City,1
8397,129,2006,Marijampole,1
8396,184,3026,Mariinsk,1
8395,241,4619,Marietta,1
8394,241,4647,Marietta,1
8393,218,3748,Mariestad,1
8392,154,2452,Mariental,1
8391,76,1041,Mariehamn,1
8390,210,3615,Maridi,1
8389,241,4611,Maricopa,1
8388,204,3433,Maribor,1
8387,241,4617,Marianna,1
8386,241,4643,Margate City,1
8385,241,4617,Margate,1
8384,241,4624,Marengo,1
8383,232,4018,Mardin,1
8382,171,2629,Mardan,1
8381,241,4646,Marcy,1
8380,241,4617,Marco Island,1
8379,241,4646,Marbletown,1
8378,241,4629,Marblehead,1
8377,241,4657,Marble Falls,1
8376,177,2784,Marawi City,1
8375,214,1060,Marawi,1
8374,39,463,Marathon,1
8373,241,4617,Marathon,1
8372,241,4611,Marana,1
8371,117,1608,Maralal,1
8370,106,1288,Maragheh,1
8369,163,2532,Maradi,1
8368,127,1950,Maradah,1
8367,237,4204,Maracha,1
8366,245,4706,Maracay,1
8365,31,342,Maracaju,1
8364,245,4726,Maracaibo,1
8363,31,344,Maraba,1
8362,10,124,Mar del Plata,1
8361,10,124,Mar de Ajo,1
8360,241,4622,Maquoketa,1
8359,116,1562,Maqat,1
8358,152,2429,Maputo,1
8357,241,4662,Maplewood,1
8356,241,4635,Maplewood,1
8355,241,4634,Maplewood,1
8354,241,4643,Maplewood,1
8353,241,4658,Mapleton,1
8352,241,4662,Maple Valley,1
8351,241,4643,Maple Shade,1
8350,241,4647,Maple Heights,1
8349,241,4634,Maple Grove,1
8348,241,4650,Maple Glen,1
8347,152,2426,Mapai,1
8346,43,518,Mao,1
8345,64,801,Mao,1
8344,217,3707,Manzini,1
8343,45,576,Manzhouli,1
8342,54,755,Manzanillo,1
8341,144,2274,Manzanillo,1
8340,224,3839,Manyoni,1
8339,241,4643,Manville,1
8338,241,4657,Manvel,1
8337,161,2496,Manukau City,1
8336,241,4659,Mantua,1
8335,241,4643,Mantua,1
8334,241,4639,Manteo,1
8333,241,4624,Manteno,1
8332,241,4612,Manteca,1
8331,66,845,Manta,1
8330,241,4629,Mansfield Center,1
8329,241,4629,Mansfield,1
8328,241,4628,Mansfield,1
8327,241,4657,Mansfield,1
8326,241,4647,Mansfield,1
8325,241,4643,Mansfield,1
8324,241,4614,Mansfield,1
8323,171,2629,Mansehra,1
8322,82,1106,Mansa Konko,1
8321,104,1216,Mansa,1
8320,254,4876,Mansa,1
8319,167,2574,Manp'o,1
8318,231,3969,Manouba,1
8317,241,4646,Manorville,1
8316,241,4646,Manorhaven,1
8315,241,4657,Manor,1
8314,50,699,Manono,1
8313,105,1249,Manokwari,1
8312,84,1137,Mannheim,1
8311,241,4634,Mankato,1
8310,13,154,Manjimup,1
8309,133,2127,Manja,1
8308,48,634,Manizales,1
8307,241,4663,Manitowoc,1
8306,241,4613,Manitou Springs,1
8305,241,4633,Manistee,1
8304,232,4016,Manisa,1
8303,184,3023,Manily,1
8302,177,2792,Manila,1
8301,31,333,Manicore,1
8300,152,2428,Manica,1
8299,241,4612,Manhattan Beach,1
8298,241,4624,Manhattan,1
8297,241,4626,Manhattan,1
8296,241,4646,Manhattan,1
8295,241,4646,Manhasset,1
8294,134,2139,Mangochi,1
8293,241,4617,Mango,1
8292,116,1564,Manghyshlaq,1
8291,50,673,Mangbwalu,1
8290,104,1204,Mangalore,1
8289,104,1188,Mangalagiri,1
8288,50,681,Mangai,1
8287,35,395,Manga,1
8286,104,1204,Mandya,1
8285,13,154,Mandurah,1
8284,104,1211,Mandsaur,1
8283,133,2125,Mandritsara,1
8282,104,1211,Mandla,1
8281,104,1216,Mandi Gobindgarh,1
8280,104,1199,Mandi,1
8279,112,1488,Mandeville,1
8278,241,4628,Mandeville,1
8277,117,1595,Mandera,1
8276,177,2791,Mandaue City,1
8275,241,4640,Mandan,1
8274,177,2790,Mandaluyong City,1
8273,107,1301,Mandali,1
8272,148,2377,Mandalgovi,1
8271,153,2442,Mandalay,1
8270,241,4629,Manchester-by-the-Sea,1
8269,241,4662,Manchester,1
8268,240,1488,Manchester,1
8267,241,4614,Manchester,1
8266,241,4656,Manchester,1
8265,241,4635,Manchester,1
8264,241,4642,Manchester,1
8263,241,4643,Manchester,1
8262,241,4659,Manchester,1
8261,241,4627,Manchester,1
8260,241,1937,Manchester,1
8259,104,1222,Mancherial,1
8258,220,3788,Manbij,1
8257,104,1198,Manavadar,1
8256,31,333,Manaus,1
8255,226,3931,Manatuto,1
8254,181,2878,Manati,1
8253,241,4659,Manassas Park,1
8252,241,4659,Manassas,1
8251,241,4643,Manasquan,1
8250,133,2124,Mananjary,1
8249,17,237,Manama,1
8248,241,4643,Manalapan,1
8247,162,2523,Managua,1
8246,237,4203,Manafwa,1
8245,105,1251,Manado,1
8244,31,333,Manacapuru,1
8243,58,724,Man,1
8242,119,1636,Mamushe,1
8241,105,1255,Mamuju,1
8240,241,4612,Mammoth Lakes,1
8239,104,1212,Mamit,1
8238,177,2807,Mamburao,1
8237,177,2757,Mambajao,1
8236,241,4646,Mamaroneck,1
8235,241,4646,Mamakating,1
8234,241,4646,Malverne,1
8233,241,4609,Malvern,1
8232,241,4662,Maltby,1
8231,154,2452,Maltahohe,1
8230,241,4646,Malta,1
8229,123,1786,Malpils,1
8228,241,4646,Malone,1
8227,177,2750,Malolos,1
8226,198,3249,Malo Crnice,1
8225,218,3740,Malmo,1
8224,67,912,Mallawi,1
8223,104,1215,Malkangiri,1
8222,177,2766,Malita,1
8221,119,1635,Malisheve,1
8220,117,1585,Malindi,1
8219,241,4612,Malibu,1
8218,226,3925,Maliana,1
8217,198,3248,Mali Zvornik,1
8216,198,3247,Mali Idos,1
8215,136,2171,Male,1
8214,242,4674,Maldonado,1
8213,241,4629,Malden,1
8212,104,1225,Malda,1
8211,106,1268,Malayer,1
8210,177,2749,Malaybalay,1
8209,232,4015,Malatya,1
8208,10,134,Malargue,1
8207,104,1205,Malappuram,1
8206,6,117,Malanje,1
8205,105,1234,Malang,1
8204,210,3612,Malakal,1
8203,20,253,Maladzyechna,1
8202,177,2789,Malabon,1
8201,69,953,Malabo,1
8200,164,2543,Makurdi,1
8199,50,668,Makoua,1
8198,204,3432,Makole,1
8197,81,1078,Makokou,1
8196,238,4247,Makiyivka,1
8195,116,1559,Makinsk,1
8194,116,1562,Makhambet,1
8193,184,2995,Makhachkala,1
8192,200,1060,Makeni,1
8191,132,2084,Makedonski Brod,1
8190,132,2083,Makedonska Kamenica,1
8189,241,4621,Makawao,1
8188,177,2788,Makati City,1
8187,105,1254,Makassar,1
8186,184,3088,Makarov,1
8185,36,412,Makamba,1
8184,105,1254,Makale,1
8183,241,4621,Makakilo,1
8182,241,4621,Makaha,1
8181,139,2249,Majuro,1
8180,104,1190,Majuli,1
8179,204,3431,Majsperk,1
8178,105,1255,Majene,1
8177,198,3246,Majdanpek,1
8176,113,1524,Maizuru,1
8175,241,4617,Maitland,1
8174,13,148,Maitland,1
8173,245,4724,Maiquetia,1
8172,84,398,Mainz,1
8171,133,2125,Maintirano,1
8170,104,1224,Mainpuri,1
8169,241,4646,Maine,1
8168,1,8,Maimanah,1
8167,241,4621,Maili,1
8166,104,1211,Maihar,1
8165,164,2544,Maiduguri,1
8164,240,4423,Maidstone,1
8163,240,4590,Maidenhead,1
8162,1,33,Maidan Shahr,1
8161,241,4643,Mahwah,1
8160,104,1198,Mahuva,1
8159,241,4634,Mahtomedi,1
8158,241,4646,Mahopac,1
8157,224,3843,Mahonda,1
8156,241,4624,Mahomet,1
8155,104,1224,Mahoba,1
8154,1,16,Mahmud-e Raqi,1
8153,104,1198,Mahisagar,1
8152,20,251,Mahilyow,1
8151,207,325,Mahikeng,1
8150,104,1200,Mahendragarh,1
8149,104,1217,Mahe,1
8148,231,3968,Mahdia,1
8147,104,1222,Mahbubnagar,1
8146,104,1192,Mahasamund,1
8145,104,1224,Maharajganj,1
8144,29,309,Mahalapye,1
8143,133,2125,Mahajanga,1
8142,104,1222,Mahabubabad,1
8141,225,3868,Maha Sarakham,1
8140,153,2441,Magway,1
8139,177,2768,Magugpo Poblacion,1
8138,222,3802,Magong,1
8137,241,4609,Magnolia,1
8136,184,2992,Magnitogorsk,1
8135,241,4658,Magna,1
8134,240,4452,Magherafelt,1
8133,105,1236,Magelang,1
8132,84,398,Magdeburg,1
8131,144,2292,Magdalena de Kino,1
8130,26,299,Magdalena,1
8129,184,2977,Magdagachi,1
8128,184,2999,Magas,1
8127,48,631,Magangue,1
8126,241,4612,Magalia,1
8125,184,3046,Magadan,1
8124,125,1921,Mafeteng,1
8123,113,1508,Maebashi,1
8122,225,3913,Mae Sot,1
8121,225,3867,Mae Hong Son,1
8120,104,1220,Madurai,1
8119,211,3643,Madrid,1
8118,241,4649,Madras,1
8117,123,1784,Madona,1
8116,105,1234,Madiun,1
8115,241,4656,Madisonville,1
8114,241,4627,Madisonville,1
8113,241,4643,Madison Park,1
8112,241,4659,Madison Heights,1
8111,241,4633,Madison Heights,1
8110,241,4643,Madison,1
8109,241,4625,Madison,1
8108,241,4663,Madison,1
8107,241,4607,Madison,1
8106,241,4637,Madison,1
8105,241,4655,Madison,1
8104,241,4614,Madison,1
8103,50,666,Madingou,1
8102,182,2883,Madinat ash Shamal,1
8101,104,1191,Madhubani,1
8100,104,1191,Madhepura,1
8099,241,4612,Madera Acres,1
8098,241,4612,Madera,1
8097,214,3688,Madent Atbara,1
8096,241,4647,Madeira,1
8095,163,2534,Madaoua,1
8094,174,2656,Madang,1
8093,106,1275,Madan,1
8092,115,1556,Madaba,1
8091,241,4619,Macon,1
8090,241,4624,Macomb,1
8089,13,150,Mackay,1
8088,241,4647,Mack,1
8087,152,2426,Macia,1
8086,245,4726,Machiques,1
8085,134,2138,Machinga,1
8084,241,4624,Machesney Park,1
8083,45,574,Macheng,1
8082,66,845,Machala,1
8081,117,1593,Machakos,1
8080,161,2505,Macetown,1
8079,31,332,Maceio,1
8078,241,4647,Macedonia,1
8077,241,4646,Macedon,1
8076,241,4617,Macclenny,1
8075,66,844,Macas,1
8074,66,844,Macara,1
8073,31,334,Macapa,1
8072,31,349,Macae,1
8071,241,4619,Mableton,1
8070,157,2479,Maastricht,1
8069,177,2828,Maasin,1
8068,115,1555,Ma`an,1
8067,251,4864,Ma'rib,1
8066,45,562,Ma'anshan,1
8065,104,1225,MTPS,1
8064,104,1225,MIDNAPUR,1
8063,3,77,M'Sila,1
8062,238,4254,Lysychans'k,1
8061,241,4646,Lysander,1
8060,241,4646,Lyons,1
8059,241,4624,Lyons,1
8058,77,1055,Lyon,1
8057,241,4612,Lynwood,1
8056,241,4624,Lynwood,1
8055,241,4662,Lynnwood,1
8054,241,4629,Lynnfield,1
8053,39,457,Lynn Lake,1
8052,241,4617,Lynn Haven,1
8051,241,4629,Lynn,1
8050,241,4627,Lyndon,1
8049,241,4661,Lyndon,1
8048,241,4643,Lyndhurst,1
8047,241,4647,Lyndhurst,1
8046,241,4662,Lynden,1
8045,241,4659,Lynchburg,1
8044,241,4656,Lynchburg,1
8043,241,4646,Lynbrook,1
8042,237,4202,Lyantonde,1
8041,237,4201,Lwengo,1
8040,45,587,Luzhou,1
8039,67,917,Luxor,1
8038,130,2045,Luxembourg,1
8037,105,1257,Luwuk,1
8036,237,4200,Luwero,1
8035,206,3569,Luuq,1
8034,237,4199,Luuka Town,1
8033,241,4617,Lutz,1
8032,39,461,Lutselk'e,1
8031,238,4263,Luts'k,1
8030,240,4442,Luton,1
8029,241,1937,Lutherville,1
8028,2,40,Lushnje,1
8027,50,680,Lusanga,1
8026,50,696,Lusambo,1
8025,254,4877,Lusaka,1
8024,181,2878,Luquillo,1
8023,138,2209,Luqa,1
8022,255,4890,Lupane,1
8021,45,573,Luoyang,1
8020,45,573,Luohe,1
8019,104,1212,Lunglei,1
8018,241,4629,Lunenburg,1
8017,254,1058,Lundazi,1
